Location,Crossnumber,PlantletID,Mother,Father,Germination_Date,Germination_Submission_Date,Copies,Subculture_Date,Number_Rooting,Date_of_Rooting,Number_Sent_Out,Sending_Out_Date,Weaning_2_Plantlets,Weaning_2_Date,Number_in_Screenhouse,Screenhouse_Transfer_Date,Number_in_Hardening,Hardening_Date,Number_in_Openfield,Openfield_Transfer_Date
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_24,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,11.0,2020-01-16,2.0,2020-06-05,2.0,2020-06-15,2.0,2020-06-22,2.0,2020-08-10,1.0,2020-11-11,1.0,2020-11-12
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_37,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_16,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_15,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2020-01-16,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-23,2.0,2020-06-05,2.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_14,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-17,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_13,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_12,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,2.0,2020-03-03,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-27,2.0,2020-06-02,2.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_10,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-15,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_9,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,7.0,2020-01-17,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_17,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_8,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,11.0,2020-01-16,4.0,2020-06-05,4.0,2020-06-15,2.0,2020-07-28,2.0,2020-10-23,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_6,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,7.0,2020-01-17,3.0,2020-08-23,3.0,2020-08-31,3.0,2020-09-08,1.0,2020-10-23,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_5,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_4,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2020-01-21,4.0,2020-03-30,4.0,2020-04-22,4.0,2020-04-27,2.0,2020-05-25,2.0,2020-08-24,2.0,2020-09-21
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_3,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,13.0,2020-01-16,6.0,2020-06-05,4.0,2020-06-15,4.0,2020-06-22,3.0,2020-08-10,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_3,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,13.0,2020-01-16,6.0,2020-06-05,4.0,2020-06-15,4.0,2020-06-22,3.0,2020-09-17,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_2,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2019-10-16,3.0,2020-02-24,6.0,2020-03-09,3.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_1,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_38,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_7,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_18,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_11,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_20,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_36,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,7.0,2020-01-15,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_19,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,7.0,2020-01-16,4.0,2020-03-30,4.0,2020-04-22,4.0,2020-04-27,4.0,2020-06-02,7.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_34,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_33,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,4.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_32,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,2.0,2019-11-15,2.0,2020-01-08,4.0,2020-01-27,2.0,2020-02-11,2.0,2020-03-25,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_31,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2020-01-16,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-23,2.0,2020-06-05,2.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_30,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-17,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_29,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_35,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,2.0,2019-10-16,2.0,2020-01-08,4.0,2020-01-27,2.0,2020-02-10,2.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_35,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,2.0,2019-10-16,2.0,2020-01-08,4.0,2020-01-27,2.0,2020-02-10,2.0,2020-03-13,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_27,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,2.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_26,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,4.0,2019-10-16,8.0,2019-11-27,4.0,2019-12-11,4.0,2019-12-17,4.0,2020-01-29,3.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_21,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_25,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_23,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_22,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,5.0,2019-10-23,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,4.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_28,29275S-4,7197-2,2019-08-26,2019-08-27T09:15:44,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_57,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,11.0,2019-10-16,4.0,2020-06-11,3.0,2020-08-04,3.0,2020-08-12,3.0,2020-09-22,3.0,2020-11-26,2.0,2020-12-01
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_58,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,8.0,2019-10-16,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_59,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,1.0,2020-01-15,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_60,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,8.0,2019-11-15,4.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-23,3.0,2020-06-05,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_61,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,2.0,2020-01-21,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_62,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,2.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_63,29275S-4,7197-2,2019-09-11,2019-08-27T09:15:44,14.0,2020-01-16,5.0,2020-06-05,5.0,2020-06-15,4.0,2020-06-22,3.0,2020-08-10,6.0,2020-11-12,2.0,2020-11-16
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_65,29275S-4,7197-2,2019-09-16,2019-08-27T09:15:44,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_66,29275S-4,7197-2,2019-09-30,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201903_(162357C1/132383),SE201903_(162357C1/132383)_67,29275S-4,7197-2,2019-10-11,2019-08-27T09:15:44,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_1,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,5.0,2020-01-16,3.0,2020-03-30,3.0,2020-04-22,3.0,2020-04-27,3.0,2020-06-02,1.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_9,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_3,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,2.0,2019-10-23,2.0,2019-11-27,2.0,2019-12-11,2.0,2019-12-17,2.0,2020-01-29,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_2,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_10,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,3.0,2019-10-16,4.0,2020-01-08,3.0,2020-02-05,,,,,,,,
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_8,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,3.0,2020-01-16,2.0,2020-06-05,2.0,2020-06-15,2.0,2020-06-22,2.0,2020-08-10,2.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_7,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,2.0,2019-10-16,3.0,2019-11-27,3.0,2019-12-11,3.0,2019-12-17,3.0,2020-01-29,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_6,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,1.0,2020-01-16,1.0,2020-03-30,2.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_5,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,3.0,2019-10-16,,,,,,,,,,,,
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_4,29364S-2,7197-2,2019-08-26,2019-08-27T09:19:19,7.0,2020-01-15,3.0,2020-11-04,3.0,2020-11-23,3.0,2020-12-04,,,,,,
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_11,29364S-2,7197-2,2019-09-02,2019-08-27T09:19:19,2.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_12,29364S-2,7197-2,2019-09-11,2019-08-27T09:19:19,8.0,2019-11-15,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-27,4.0,2020-05-25,4.0,2020-08-24,2.0,2020-09-03
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_14,29364S-2,7197-2,2019-09-30,2019-08-27T09:19:19,11.0,2019-10-16,3.0,2020-03-30,3.0,2020-04-22,2.0,2020-04-23,2.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_13,29364S-2,7197-2,2019-09-30,2019-08-27T09:19:19,27.0,2019-10-16,5.0,2020-07-17,5.0,2020-08-12,4.0,2020-08-14,4.0,2020-09-22,4.0,2020-11-26,2.0,2020-12-01
Sendusu,SE201904_(162430C1/132419),SE201904_(162430C1/132419)_15,29364S-2,7197-2,2019-10-11,2019-08-27T09:19:19,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_3,29364S-2,7197-2,2019-08-26,2019-08-27T09:23:47,,,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_1,29364S-2,7197-2,2019-08-26,2019-08-27T09:23:47,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-23,1.0,2020-06-05,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_2,29364S-2,7197-2,2019-08-26,2019-08-27T09:23:47,5.0,2020-01-15,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-23,2.0,2020-06-05,2.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_22,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,,,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_21,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,3.0,2019-11-15,3.0,2020-01-08,6.0,2020-01-27,3.0,2020-02-07,3.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_18,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,11.0,2020-01-15,4.0,2020-06-05,4.0,2020-06-15,4.0,2020-06-22,3.0,2020-08-10,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_19,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,11.0,2020-01-16,4.0,2020-06-11,4.0,2020-08-04,4.0,2020-08-12,4.0,2020-09-22,4.0,2020-11-26,2.0,2020-12-01
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_4,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,23.0,2019-10-16,4.0,2020-10-01,4.0,2020-10-15,3.0,2020-10-20,3.0,2020-11-09,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_5,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,9.0,2020-01-15,4.0,2020-04-01,3.0,2020-05-01,3.0,2020-05-28,3.0,2020-08-10,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_6,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,1.0,2020-01-15,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_7,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_20,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,2.0,2019-10-16,2.0,2020-01-08,2.0,2020-02-05,2.0,2020-02-07,2.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_9,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,1.0,2020-01-15,1.0,2020-04-27,2.0,2020-05-19,1.0,2020-05-22,1.0,2020-08-10,1.0,2020-11-11,1.0,2020-11-12
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_10,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,6.0,2019-10-16,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_8,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,9.0,2020-01-15,6.0,2020-04-27,7.0,2020-05-19,5.0,2020-05-22,1.0,2020-06-24,3.0,2020-09-02,3.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_8,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,9.0,2020-01-15,6.0,2020-04-27,7.0,2020-05-19,5.0,2020-05-22,2.0,2020-09-30,3.0,2020-09-02,3.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_12,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,7.0,2020-01-15,3.0,2020-03-30,3.0,2020-04-22,3.0,2020-04-27,2.0,2020-06-02,2.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_13,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,11.0,2020-01-15,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-27,2.0,2020-06-02,2.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_14,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_15,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,2.0,2019-10-16,2.0,2020-01-08,6.0,2020-01-27,2.0,2020-02-10,2.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_16,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,12.0,2019-12-09,3.0,2020-06-05,3.0,2020-06-15,3.0,2020-06-22,2.0,2020-08-10,2.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_17,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,5.0,2019-10-16,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_11,29364S-2,7197-2,2019-09-02,2019-08-27T09:23:47,8.0,2020-01-15,4.0,2020-07-17,7.0,2020-08-12,4.0,2020-08-14,4.0,2020-09-30,4.0,2020-11-26,2.0,2020-12-01
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_23,29364S-2,7197-2,2019-09-11,2019-08-27T09:23:47,4.0,2020-01-15,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_24,29364S-2,7197-2,2019-09-20,2019-08-27T09:23:47,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_25,29364S-2,7197-2,2019-09-20,2019-08-27T09:23:47,12.0,2019-10-16,,,,,,,,,,,,
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_26,29364S-2,7197-2,2019-10-11,2019-08-27T09:23:47,8.0,2019-11-15,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,2.0,2020-06-05,2.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_27,29364S-2,7197-2,2019-10-11,2019-08-27T09:23:47,5.0,2019-11-15,5.0,2020-01-08,4.0,2020-02-05,4.0,2020-02-10,4.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_27,29364S-2,7197-2,2019-10-11,2019-08-27T09:23:47,5.0,2019-11-15,5.0,2020-01-08,4.0,2020-02-05,4.0,2020-02-10,4.0,2020-03-13,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_28,29364S-2,7197-2,2019-10-11,2019-08-27T09:23:47,8.0,2019-12-09,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162377C1/132361),SE201904_(162377C1/132361)_29,29364S-2,7197-2,2019-10-21,2019-08-27T09:23:47,5.0,2019-11-15,,,,,,,,,,,,
Sendusu,SE201902_(162368C1/132466),SE201902_(162368C1/132466)_1,25974S-17,8075-7,2019-08-26,2019-08-27T09:26:40,11.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201903_(162373C1/132466),SE201903_(162373C1/132466)_1,29364S-2,8075-7,2019-08-26,2019-08-27T09:29:03,3.0,2019-10-16,6.0,2019-11-27,5.0,2019-12-11,3.0,2020-02-10,3.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162373C1/132466),SE201903_(162373C1/132466)_3,29364S-2,8075-7,2019-09-11,2019-08-27T09:29:03,8.0,2019-10-16,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201903_(162405C1/132571),SE201903_(162405C1/132571)_2,29364S-2,7197-2,2019-08-26,2019-08-27T09:36:50,3.0,2019-10-23,3.0,2019-11-27,3.0,2019-12-11,3.0,2019-12-17,3.0,2020-01-29,2.0,2020-06-16,2.0,2020-09-21
Sendusu,SE201903_(162405C1/132571),SE201903_(162405C1/132571)_1,29364S-2,7197-2,2019-08-26,2019-08-27T09:36:50,11.0,2020-01-13,12.0,2020-02-24,6.0,2020-03-16,7.0,2020-03-23,3.0,2020-04-20,6.0,2020-06-16,4.0,2020-06-17
Sendusu,SE201903_(162405C1/132571),SE201903_(162405C1/132571)_1,29364S-2,7197-2,2019-08-26,2019-08-27T09:36:50,11.0,2020-01-13,12.0,2020-02-24,6.0,2020-03-16,7.0,2020-03-23,4.0,2020-05-25,6.0,2020-06-16,4.0,2020-06-17
Sendusu,SE201903_(162405C1/132571),SE201903_(162405C1/132571)_3,29364S-2,7197-2,2019-10-11,2019-08-27T09:36:50,11.0,2019-11-15,4.0,2020-03-30,4.0,2020-04-22,2.0,2020-06-22,2.0,2020-08-10,2.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201903_(162824C1/132316),SE201903_(162824C1/132316)_1,Entukura,8075-7,2019-09-02,2019-09-06T06:19:06,3.0,2019-10-23,3.0,2019-11-27,3.0,2019-12-11,3.0,2019-12-17,3.0,2020-01-29,2.0,2020-06-16,2.0,2020-06-17
